text,label
그러면 건너편 건물에 있는 거기 가면 되겠다.         언제 먹으러 갈래요?,7
미안해. 아빠가 우리 지훈이 학교생활도 그렇고 신경도 못 썼다. 오늘 학교 가기 싫으면 안갈래?,4
네. 인생이 살다보니 그렇게 됐네요.,6
하여튼 이제 나한테 언니라고 불러. 니가 영어 나이로 나보다 한 살 어리니까.,1
어금니?,1
그럼 사람을 한 번 붙여봐.,2
내가 달리 백수야? 공부 좀 하려고 앉으면 문틈으로 엄마 드라마 보는 소리 다 들리는데. 공부가 되겠어?,0
그치? 어른이 되어야지만 이 아픔들을 이겨낼 수 있어.,6
"어. 그 설마 맞아. 내가 바지를 밟았고, 그때 남자친구가 아주 힘껏 뛰어올랐지.",6
"아니 근데 진주누나랑 헤어진 건 알겠는데. 새로운 사람이랑, 너무 빨리 결혼하는 거 아니야?",6
그렇대. 처음부터 끝까지 쭉. 웃기기만 한대.,7
"응, 내 친구가 하는데, 그래도 돈이 좀 벌리기는 한다더라고.",1
"그렇긴 한데, 그래도 어쩔 수 없잖아요.       사모님은 털 달린 동물은 다 싫어하시는데.",6
 오늘도 늦게 들어간다고 부모님에게 연락 드려야겠네요.,6
파일럿이 아니라서 지금은 불행해요?,4
비싼 수준이 아니야. 이거 요즘 공짜폰인데… 이걸 누가 제값 다주고 사… 아 진짜…,0
오늘 학교는 어땠어?,7
그런가 요즘 아주 안 아픈 데가 없어. 무릎이 왜 이리 쑤신 거야.,6
이모가 왜 쫓겨나! 엄마가 이모 쫓아내면.. 나 가출할거야!,6
그렇겠다. 아이고. 애기가 애기를 낳겠네.,5
 사부인 손이 어쩜 이렇게 고우세요.        평생 설겆이 한 번 안 하신 분 같아요.,7
엄마.. 우리집 왜 이렇게 작아?,5
너는 안 그랬던 것처럼?,3
네 근데 철수 님이 써오셨잖아요 제가 그걸 글쓰기 대회 공모해본다고도 말씀드렸던거 기억나세요?,7
저는 책상 앞에 오래? 라고 할 만큼 앉아본 적이 없어서 잘 모르겠어요.,2
" 네, 여기. ",6
정말요?,5
그럼 태용이 이제 검정고시 준비하는 건가?,1
네 많죠.,0
 어 엄마. 지금 옆집 할머니가 숨을 못쉬어.         진짜라니까? 알았어. 알았어.,2
나 수영 선수였잖아.,7
"어. 하수구는 진짜 조심해야 돼. 마그마-용이랑, 하수구는 무조건 즉사야.",1
그러니까. 아 빨리 집 사야 하는데. 언제 사나.,6
그런 거 아니라고. 생선이 상해서 그런거라고. 내가 몇 번 말해?,6
하... 다 제가 못난 탓이죠…,2
"아니. 지수는 하늘에서 태어났고,        황새가 그걸 엄마 아빠한테 전달해 준거라니까?",1
응. 대박이지. 누나 하나 할래?,7
"엄마 하지만, 엄마 아들의 열아홉은 지금밖에 없다구.  내가 명색이 의상학과를 지망하는 학도인데,  옷에 이렇게 투자를 아낀다는 게 말이 돼?",7
그래 그러면 한 번 날을 잡아보든가.,1
그래도… 훈련 캠프는 싫어요! 전 안 갈거에요!,3
"아, 아빠 진짜 그만해!!",6
미래에 니가 하게 될 후회로부터의 보호…,6
어떻게?,5
"그 놈 쓸데없는 사업 벌인다고, 벌써 가져간 돈이 얼마에요?              그 놈만 아버지 새끼에요?",0
"사장님, 저번에 해주신 빈대떡이 진짜 맛있었는데.. 짱짱.",7
누구한테나 있을 수 있는 일이야.,6
게임 디자이너?,5
"아…생각보다, 어리구나.",5
"세상에… 아, 이걸 어떡하냐…",5
"허리가 이런데, 운동을 어떻게 해.  그냥 빨리 죽어야지.",6
안돼요. 엄마가 레벨 떨어진 거 알면 저 죽일거에요.,6
어우 징한 놈. 그렇게 정신없는 와중에도 깔끔을 떨어요. 그래서 미진이가 뭐라고 했냐고!,3
응...,4
"그래. 너 혼내는 거 아니니까, 무슨 일이 있었던 건지 다 말해 봐라.",1
습기 먹는데 화장실엔 안 두지.,6
곧 아빠 생일이잖아. 그날 내가 깜짝 파티 해 줄 거야!,7
 아저씨.. 누구세요....?,5
나도 현준이 사랑하는 것 같아.,7
수학학원인데. 주판 쓰는 법도 알려주고 그래.,6
없겠지 아마?,3
"응. 내가 어제 막 우니까, 남자는 태어나서 딱 세번 운다면서. 자긴 여태까지 두 번 밖에 안 울었 댔어.",6
요한아. 엄마가 말 했잖아.         아빠는 꼭 돌아오실거야.,2
싫은데? 배부르니까 오빠는 외식하지 말고 집에 있으면 되겠네.,3
"응. 아니, 근데… 에이, 됐다.",3
진짜? 그럼 먹으러 가자.,5
"아이고, 피곤했겠네. 듣기만 해도 삭신이 쑤신다.",6
알았어. 때는 바야흐로 내가 대학원에 처음 들어갔을 때였지.,7
너무 비싸다 이거야?,2
컵라면 지금 없잖아.,6
어… 초코바다…,5
 괜찮아. 그 전에 인류가 절멸할 수도 있어.,7
아휴…,2
유전인가...? 너도 그러는거 아니야?,2
그런건 국어 선생님한테 여쭤보지~,6
아니야. 아 엄마 빨리 나가!,0
소곤소곤 했는데요?,6
군대? 지옥이지 지옥.,2
응. 완전 닮았어. 특히 너 하관이.,1
알지 어떻게 모르겠어… 그래도 다 말해 봐. 오늘은 내가 다 쏠게!,7
몰라요! 진짜… 너무 해요!,6
"너 지금 이러는거 엄~청, 정말 엄청 불효야.",6
아우. 근데 오늘따라 나 왜 이렇게 어지럽지?,6
어이쿠! 는 사과가 아니잖아.,6
 그냥 저냥 잘 다니고 있어.,4
네! 우리엄마는 햄 못 먹게해요.,2
꿈에서 귀신을 본 것 같기도하고..,2
지하철 역이요? 마침 제가 그리로 가는 길인데 같이 가려면 가세요.,2
"그리고 쌤은 자사고 나왔는데, 어쩌다가 문창과를 가게 됐어요?",1
"헤, 정말 그 정도였어? 근데… 이모는 아니었구나..?",6
청장님 지시사항이다. 유흥업소 일제단속 할거야. 언론들도 많이 붙을 것 같으니까 정신 바짝 차리고.,6
"아녜요, 거기 형님들 얼마나 많으신데요. 카오루님 저랑 동갑이세요.",1
"저 오늘 김밥이랑, 라면이랑, 떡볶이요.",7
응… 공기청정기도 없어서.. 하.. 머리가 너무 아파.,6
"시키는 일만 하잖아. 시키는 일만. 둘러보면 다 일거린데. 한번 알아서 하는 일이 없으니! 내가 사람을 쓰는 건지, 상전을 모시는건지.",0
"할머니, 이거 까줘.",1
왜 싫은데? 이게 말이 대필이지 그냥 내가 쓴 걸 정리하는 것 뿐이야,6
 그래.  캄 다운 하자.  민식이 캄다운. 캄다운.,2
응. 너 분신사바 어디서 들었어?,5
선사시대 때를 생각해봐. 밤에 자야 되는 데. 자면 맹수들한테 공격 받잖아?,7
그러니까. 진짜 고부심씨 칠순 잔치를 그냥 찍은 것 같더라구.,5
하기는 했는데… 이게 쉽지 않네요.,6
이모는 왜 결혼 안해?,7
그런가? 엄마도 어릴 때 힘들었겠다. 달리기 못하면 진짜 운동회나 체육 시간이 너무 싫어.,4
"괜찮아요. 집에서 티비도 보고, 게임도 하니까 괜찮아요.",4
뭐 저희가 불편하게 하는 건 없으세요?,6
응! 사람 서운한거 평생 간다?,1
 할아버지.,2
근데 고모 엄청 많이 먹던데?,1
네? 카드가 안되는게 어딨어요?,6
한숨이 나서요.. 괜찮아 별일 아니야..,4
열어 주실거에요?,1
안돼?,5
"나, 진례에요, 김진례.",7
너 그게 무슨 소리야. 엄마가 아빠를 얼마나 사랑하는데.,0
뭐... 밑빠진 독이라도 물을 부어야하지 않겠어?,2
"그래.. 아빠가 후회하지 않게 노력한다는 말도.. 좋은 생각은 아닌거 같다. 아빠가 후회 좀 하면 어떠니? 그냥 니가 옳다고 생각하는대로, 나나 니 엄마도 너무 신경쓰지 말고.. 잘 살아봐. 니가 행복할 수 있게..",4
왜 기억 못해. 너가 실습 끝나는 날 편지도 써줬잖아.,7
우리도 한 번 가야겠네~ 그럼. 팔아주러.,4
런닝머신 너무 지루하지 않냐? 제자리에서. 무슨 햄스터도 아니고.,6
알아서 어떻게 할 건데? 이번엔 마음 놓고 있어도 되는 거야 그럼? 진짜?,7
그 게임 나온 지 3년도 안 됐잖아.,1
매너 없게… 뭐하는 짓이야?,0
내 사랑을 이대로 포기해도 되는걸까..?,4
그래도 내가 성의를 보이면 좀 알아주면 안돼?,4
근데...할머니의 아버지면.. 증조! 할아버지인데.. 증조 할아버지 때 조선시대였어요?,1
음… 사실 형은 막 친구들이 놀리는 걸로 힘들고 하진 않았던 거 같아.,7
아니라고!,0
근데 거기서 귀신까지 봤단 말이야? 진짜 억울한 일이다..,4
할아버지 괜찮아. 할아버지는 지금이 딱 좋거든?,5
"너 임마, 너 지금 그게 투정부리는 거야.",3
"언제 이혼할건데? 얘기 끝난지가 언젠데, 아직도 들킬까 말까 걱정하는거야?",0
뭘 삐져요 애도 아니고,0
너는 그래도 회사가 일 하는거에 비해 돈을 많이 주는거 같아.,3
그래? 그럼 씨씨티비 확인해 보면 되잖아.,6
 나도 최근 사용 이모티콘 다 그런거야.,6
형이 좀 설득해 봐. 변호사잖아. 공무원보다는 낫다고 생각하겠지.,0
"저는요, 선생님이 너무 좋아요.",7
"농담이야. 농담~ 야, 너 뛰어노는거 좋아하는애가 감기 걸려서 어떡하냐.",7
어제 그런 말을 듣고도 천하태평하다 야~?,3
그것만 기억이 안나. 뭔가 언니가 화해의 제스쳐를 먼저 보였던 것 같은데.,4
그럼 구름할까?,7
아빠 카페인 때문에 커피 안 드시잖아요. 괜찮아?,5
알았어요. 그럼 잠깐 안 됐나보지. 이제 에어컨 틀었으니까 가서 누워계셔요.,6
....그러면 영어? 한 번 수업이 네 시간인 게 말이 돼?,6
"자기 원래 커피 잘 안 마시더니, 요즘은 커피 자주 마시나 봐.",5
그래? 아이구 고것이 언제 또 그렇게 컸대.,5
"돈 주고 사먹어야지 그럼, 이걸 누가 공짜로 준대?",6
얼마전부터 메밀 베개 쓰고 있는데 그건가…?,6
덕진이 한테…,2
뭐긴 뭐야. 사귀는 사이지.,5
뭐?,1
좋지. 나도 가보고 싶었어.,7
"그러니까 우리 자라면서 말썽 피운거 생각하면, 재석이나 재형이는 진짜 효자, 효녀다.",4
"다니라니까? 뭐가 문제야.         뭐야. 너 지금 학원비도 없어?         너는 나이가 몇인데 지금 학원비가 없어? 이거봐 이거봐,        아니라고 하면서 또 돈얘기 맞잖아. 속은 내가 등신이지.",0
그거야 아침에 잠깐 그러다 말지. 콩나물국 먹으면 또 금방 풀려.,1
얘. 조감독한테 말해서 되겠니. 감독한테 말해야지. 넌 여기 있어봐. 내가 말할게.,6
알았어… 그럼 고모가 아빠한테 말해 볼게.,1
아무 사이트나 맘대로 들어가면 어떡하냐고!! 바이러스 걸렸는데!! 내 데이터 날아가면 어떻게 책임질건데? 어?,0
엄마 왜 또 공부안하고 이러고 있어.. 이번에는 붙어야지… 이번에 또 떨어지면 그만 둔다며…,0
그런 법이 어딨어! 형은? 형네는 뭐 매년 고춧가루 안줬어? 그 집은 더 줬잖아.,3
" 그 자식, 이름이 뭐야?",0
그래. 나도 그거나 사달라고 해야겠어.,4
내꺼랑 바꿀래? 갤녹스는 이제 지겨워.,6
그럼. 그리고 또 여기저기 이직도 많이 했고. 그러니까 사람 볼 줄을 아는 거지.,7
아니 걱정한 건 걱정한 거고… 저거 너무 심하잖아. 저거 거의 사재기 아니야?,0
그래도 안 낫는대?,1
그래. 걔가 너랑 잘해보려고 한다더라고….,3
"에이, 뭐야.",6
그냥 느껴졌거든!,6
자주는 아니고. 한 일주일 전쯤에? 톡 한 번 했어요.,1
그래. 엄마한테 사진 보내드려.,7
영민아… 그거 니가 운전한거야? 아니잖아..  너 그냥 차 뒤에서 자면서 간거 아니야? 그랬으면 돌아와서 숙제를 했어야지…,3
에이... 너 혈색이 엄청 좋은데? 볼도 발그스레 하고.. 너 상담 엄청 좋아하지?,7
요즘에 누가 고지식하게 학벌 따지고 그러냐. 그건 다 우리 세대 얘기야.,6
아 진짜. 아니라고요!,0
안돼. 경차는.,3
"저 진짜 아무도 몰라요. 얼굴도 처음 보는 사람들이고, 저는 모르는 애들이에요.",2
그래 좋다. 그것 땜에 너무 스트레스야.,6
별 얘기 안해요. 이번에 엄마한테 태블릿 같이 사드리는 거 그거 얘기 했어요.,1
대체 뭔데 그래.,0
 할머니는…. 하늘 나라로 갔어.,4
"응, 알았어. 조금 조용히 하고 있을게.",6
그지? 이게 효과 직빵이라니까.,1
 나? 그냥… 예쁘잖아.,7
와… 그리고 통신판매도 하지 않으세요?,5
진짜 맛있었다. 그치?,4
아니... 술을 그렇게 마시는 사람이.. 나트륨 걱정은 해요?,3
버블버블이 아니라 블리블리라고. 블리블리! 쟤가 아니라 세라!,6
거래 정지? 무슨 일이 있었길래 거래 정지가 돼?,5
네?,5
너는 그 나이 먹도록 아버지 집에서 얹혀 살면서… 나는 명색이 부인인데 집에도 마음대로 못 들어와?,6
니가 남자애들을 몰라서 그래. 평생 놀릴걸?,6
"여보, 오늘 심심한데 우리 영화 하나 보러갈까?",1
내가 티비 보려고 해도 끄고. 만화책 보려고 해도 못 보게하고!,6
그러게 혼자 누가 라면 끓여서 꾸역꾸역 먹으래? 꼴 좋네~,3
"내일 퇴근길에 마트 들러야 하는데, 그 때 까먹지 말고 사야지.",7
 다행이네요. 저도 혜수한테 슬슬 술을 가르쳐야 될까봐요.,7
응. 어떻게든 아쉬운 걸 말해줘야지.,1
이제 납골당으로 모시자.,4
성실하고 논문도 훌륭하게 잘 마쳤고. 아마 잘 봐 줄 거야.,7
밥이나 면 같은 거?,1
아니 그건 아니고. 내 잘못만 있는 건 아니다 그 말이지.,2
안녕하세요~ 저 음료 시켜도 돼요?,7
뭘 더 잘 살어.,4
"네, 물론이죠!",1
자꾸 어이없다는 듯이 하지 마시고 말씀해보세요.,0
나는 요즘 애들 따라갈 수가 없어요. 그냥 꼰대소리 들을란다.,6
현장검거 했네. 그래서 돈 받았대?,5
그냥 귀엽고. 아기자기하고.,7
그래? 그럼 다행인데.          결혼은 안 할 생각이니?,2
"그건 지수 니가 알아서 결정해야지. 내가 뭐라고 말해봤자 결국 내 일이 아닌데, 함부로 말 얹을 수도 없구.",2
"굉장히 흔한 이야기일 수도 있는데요, 제가 60을 넘어서 많이 아팠어요.  갑자기 시한부 선고를 받게 됐는데,  죽도록 고생만 하다 가자니 인생이 서러운 거에요. 그때 옛날에 연극반 하면서 즐거웠던 게 떠오르더라구요.",4
아 네.,6
못하겠어요… 하기 싫어요…,2
 너… 왜 그래? 무섭게…,5
그건 또 누가 얘기해?,6
왜 자꾸 남의 펜 가져다 써! 제자리에 놓지도 않으면서.,0
그래..? 그럼 어떡하지. 뭘 해야 재밌을까.,5
그러게… 아줌마도 충격이 엄청 크시더라..,4
그런 사람들 중에 변태나 사이코패스 많대.,6
아 머리 아파. 아 나 지금 진짜 죽을 거 같아. 아… 아…,6
설마....,7
무슨 벌렌데.,6
지수랑?,5
언니 진짜 고인물같아..,3
"응. 재밌네. 무슨 미래세계에 대해 읽는 것 같고, 가까운 디스토피아가 될 것 같고 그래. ",1
"아마..8월 14,15,16일, 이렇게 3일 갈 것 같은데?",4
엥? 반대? 삼촌 혼자 늙어죽으라고?,5
안돼... 다른 애들은 다 해오거든.,4
와! 다정하시네. 슈퍼스타신데.,5
그래 두 개 사드리자. ㄴ기왕 사 드리는 거 각 한 대씩!!,7
"엄마,  나 학교 가기 싫어.",4
네 잘 지내고 있어요. 혹시 뭐 불편하신 건 없으세요?,4
그래서. 평균 몇 등 정도 했는데?,5
아... 2012년식이면 저는 좀…,6
"아, 죄송합니다. 팀장님. 그럼 지금 바로 프린트 해서 한 부 가져다 드릴까요?",2
에이 선배! 요새 어디 취업이 쉬운줄 아십니까? 저희 때랑 다릅니다.,5
아 됐다니까? 진짜 괜찮아요. 지금까지 삼촌이 나한테 해준게 얼만데.,6
제발 도와주세요.. 제가 잡을 수가 없어요 선생님,2
너 학생증 같은거 있지? 그거 내놔봐.,6
다그런건 아니겠죠.,6
"고맙다, 고마워.  민규야.",7
"엄마, 저번에 내가 학원 안 간 것도 몰랐잖아.",7
과외 하느라 학원 갈 시간이 없었겠지.,6
우리 마지막 힌트 쓴 게 얼마나 됐지?,2
그만해! 왜 자꾸 우리 삼촌을 개랑 비교해.,0
 귀신이 나와서 다 죽이고 나를 막 쫓아오는 꿈이었어.,2
