,label,text
9264,5,어떻게?
9265,1, 안녕? 나는 혜성이야. 고양아. 너는 이름이 뭐니? 막 이래
9266,6," 아, 오늘 진짜 안 되네."
9267,1,그래? 가볼까…
9268,5,니 차로?
9269,0,아프지. 피나잖아.
9270,4,어이구. 이 나이에 뭐 생일이 축하할 일이냐.
9271,4,그니까 말이다.  인생이 개그야. 인생이.
9272,7,"자기야, 새로 나온 드라마 봤어? 요즘 엄마들 아주 난리라던데."
9273,5,네? 그냥 주신다고요?
9274,7,"준우가 얼른 커서, 돈 많~이 벌어서, 엄마 영양크림 사주면 되겠다~ 그리고  남는 돈으로  할머니랑 한잔 하자?"
9275,1,응. 우빈이 혹시 교환일기라고 아니?
9276,6,그렇다고 날마다 축구만 하면서 살 거야? 말도 안 되는 소리.
9277,0,"저번에 내가 내용 알려주고, 내 생각 조금 이야기했더니,       토론할 때 니가 홀라당 다 써먹었잖아."
9278,1,4만원 넘어? 아니면 배송비 내야 돼.
9279,1,"중간만 가자, 그런 마음으로?"
9280,2,문예창작과? 예술고 애들이 가는 데 아니야?
9281,7,"다행이네요. 아파트 단지 안에서, 길 찾기 힘들었을텐데."
9282,7,"아이고. 아버님 맞습니다 맞아요. 원 플러스 원이에요. 뿐만 아니라 한 번에 열 박스 구매시에는, 사은품으로 선풍기를 드리고 있어요."
9283,1,음.. 내 차 연식이 좀 오래 됐는데..
9284,3,너 지금 민수랑 너랑 비교해서 그러는거야? 민수만 검은 띠 메고 다니는게 질투나서?
9285,7,응. 뭐 갖고 싶냐?
9286,6,"그럼 맞팔이, 서로 쫓아가는 거냐?"
9287,0,그런 거 치료한다고 나아질까요? 저는 상처가 아니라 흉터에요 이미.
9288,6,나 이제 그렇게 안 할거야.. 너도 지금 사고 치는거 보니까.. 더이상 애가 아니야.
9289,5,이거 한 잔에… 오 천원 정도 하나?
9290,6," 아…그거는 어, 엄마랑 아빠랑 결혼하기 전에 희진이가 먼저 태어나서 그래."
9291,6,속상했지. 그래도 어쩔 거야. 우리 일이 다 그렇지 뭐.
9292,2,나 진짜 돈이 갑자기 필요해서 그래.
9293,1,"그치만 수학을 공부하면, 논리적인 사고를 잘 할 수 있어.       그래서 공부를 하는거야."
9294,1,그래그래. 어디로 가야 되지.
9295,6,알았어 미안해. 빌려줄게.
9296,4,마감일이 지나셨으면 납부 못하세요~
9297,7,그럼 어쩔 수 없죠 뭐. 괜찮아요.
9298,5,문제는? 뭔데?
9299,6,아저씨. 근데 제대로 된 증거도 없으시면서 저 이렇게 모함하시면… 나중에 법정에서 불리해요.
9300,2,모르겠어… 겉모습보다 속마음을 본다는 게… 어려운거잖아.
9301,6,그 점이 너무 섬뜩해..
9302,6,아빠! 너무 무섭잖아!
9303,7,앗 아니에요 할아버지.
9304,7,누군데?
9305,6,잘 됐어. 왜 나가서 고생하려고 해.
9306,4," 저, 저번달이랑 그 저번달이랑 가게 사정 힘들다고 월급 반 밖에 안 들어온 거. 이번 달에 주시는 거 맞죠?"
9307,7,네! 선생님 100일 때 뭐 받았어요?
9308,0,그걸 이제와서 갑자기 그러면 나는 어떻게 해? 이거 취소할 수 없는 약속이란 말이야.
9309,6, 그냥… 동그란데?
9310,7,네. 정말 감사합니다.
9311,6,"참, 내 개량한복은 세탁을 한 번 해야할텐데."
9312,6,"아니, 나 담배 끊었어. 자네 혼자 나가서 피우고 들어와."
9313,5,각서요? 무슨 각서를… 쓰면 되나요?
9314,6,크긴 크지만…
9315,6,이모 우리 이제 뭐해?
9316,7, 이렇게요?
9317,6,그래서 요즘 택배가 그렇게 날아오는 건가? 다 그놈 시키 옷이랑 구두더만.
9318,1,무슨 내용이야? 소설이야?
9319,2,네? 엄마가요? 대체 누구랑요?
9320,6,정말이에요. 엄마 차에 지갑 두고 왔어요.
9321,4,"아, 너 아직 5단을 안 외웠구나…  이걸 어쩌지?"
9322,4,응. 왜 먹고 싶어?
9323,5,엄마 수영갔는데?
9324,7,중고도 상태 괜찮아. 한 번 보고 결정해.
9325,7,"응, 세연이. 뭐 선생님한테 얘기 못할 일도 애들끼리는 할테니까  반장이 좀 알거 아니야."
9326,7,"엄마가 그랬어. 돈은 백만원 모으는게 어렵지. 백만원 모아보면, 이백만원 모으는건 금방이라고!"
9327,6,너가 채소도 안 먹고 물도 안 마시니까 오줌에서 냄새가 나잖아!
9328,4,소용 있지.. 엄마가 그랬단 말이야.
9329,2,그 생각도 못했어. 너무 무서워가지고.
9330,5,아가씨가 나이가 그렇게 돼요? 이제 갓 스물 되어 보이는데.
9331,6,속으로 그렇게 생각하는거 아니었어?
9332,7,햄도 넣어주실 거에요?
9333,4,그래서 우리 세진이가 속이 상했어?
9334,1,"지금 보면 어깨쪽이 몸 안으로 굽으면서 팔이 바지선 옆으로 마주보게 되는게 아니라, 손바닥이 뒤를 보잖아요?"
9335,1,속발음이요?
9336,6,기운이 없으시면서 참 잘 돌아다니신다~ 그쵸?
9337,4,저기요.. 선생님.
9338,6,싸운 건 아니고... 그냥 좀 그래.
9339,4,그래. 너도 이따 상담 잘 갔다 와.
9340,6,"아저씨 웃긴다. 저기 앉은 남자 회사원들한테는 아무말도 안하면서, 왜 멀찍이 떨어져 있는 나한테 난리야?"
9341,3,너무 힘든데.. 조금만 쉬면 안돼요?
9342,0,아니 냄새가 나는데도 발뺌을 하네.
9343,3,"뭐래. 으~른들이, 이렇게 술을 쳐마시냐?"
9344,6,"기존 보온병 같은 경우엔, 열 손실을 최소화 하려고 입구를 좁게 만든 단 말이지."
9345,6, 왜?
9346,4,미안해. 엄마가 딸 마음도 몰라주고. 그래도 너무 나쁘게만 생각할 필요는 없다는 거야.
9347,1,오천 원.
9348,5,... 그게 끝이야?
9349,5,어! 진짜 딱 그 말이 맞아. 더럽게 깨끗해. 차 안에 먼지 한 톨 없더라니까.
9350,5, 어 왜?
9351,6,니가 무슨 상관인데. 신경쓰지 말고 니 갈 길 가라.
9352,7,아 그럼 형만 아셔야 돼요.
9353,6,모르지…. 뭘 하고 다니는지.
9354,7,아. 아! 그 외제차! 맞죠?
9355,7,"그러게. 정말 오랜만이다. 너, 아주 어른이 다 됐네. 마지막으로 봤을 때가 고등학생 때였지, 아마?"
9356,6,"몰라. 밤에 자고 낮에 생활하려고 해도, 낮엔 졸리기만 하고, 밤만 되면 막 머리가 반짝반짝 해."
9357,1,"내가 그래서, 방 빼려고 주인 할머니한테 연락했거든?"
9358,6,"왜 그렇게 받아들이세요? 저는 손님인데, 제가 원하는걸 말할 수도 있는거 아니에요?"
9359,0,이번엔 뭐하고 싶은데 또.
9360,6,자랑이다 자랑이야.
9361,3,어깨가 빠져? 어디 한 번 봅시다 그 어깨! 누굴 사기꾼으로 몰아?!
9362,6,에이 달말이잖아.. 이미 다 썼지.
9363,0,그냥 평소에 영어를 접할 기회를 늘리는 거지.
9364,6,학교 수업 끝나면 맨날 수영할 수 있다구.
9365,7,이 동네 이만한 가격에 이런 집 없어. 학생도 여기저기 다녀봤을 거 아니야.
9366,6,그래… 좀 더 고민해보마.
9367,7,"꼭 매일 쓸 필요는 없고,  우빈이가 생각날 때, 선생님한테 말해주고 싶은 게 있을 때, 그때 쓰면 돼."
9368,7,"아~ 감사합니다.        아 근데, 혹시, 얼굴이 좋아보인다는 말 많이 듣지 않나요?"
9369,6,"아니, 요 앞에 경로당이라도 나가 보시라니까."
9370,1,"고모님들 드릴 선물 사는 거 하고, 식장 한번 들렀다가…"
9371,6,에고 뭐 덥다고 벌써 나와.
9372,7,그래도 기동성이 좋으니까.
9373,6,아… 싫으면 하지 말든가….
9374,6, 어머머? 니가 우리 희진이를 몰라서 그러는거야.              희진이같이 착한 애가 없다니까.
9375,7,아 나중에 읽어~ 나랑 놀자.
9376,0,나도 된장찌개 먹었거든?
9377,5,꿔버로우? 그게 뭐야?
9378,6,내 말은 그게 아니라. 왜 이런 때만 나를 찾냐고. 내가 니 머슴이야?
9379,7,안그런다니 천만 다행이다. 그래도 챙겨 혹시모르니까.
9380,5,이혼이요? 아니 왜 갑자기 이혼을 해요?
9381,0,아니라니깐요?
9382,6,아.. 아무한테나 쓰는 사람들이 있다구요? 이유 없이?
9383,3,이 자식 고생길이 열렸구만.
9384,6,공인인증서... 공인인증서가 자꾸 에러가 나.
9385,0,사장님…. 제가 말씀 안 드리려고 했는데.         자꾸 그런 식으로 말씀하시니까 말씀드리는건데요.
9386,4, 아이고. 못 갔어요.
9387,4,"그럼, 숙모랑 이혼한 것도 그것 때문인거야?"
9388,5,응. 그래 말해봐.
9389,6,할아버지가 누나 혼내줄까?
9390,6,엄마한테 한 번 더 말씀드려봤니?
9391,6,희동이는 진짜 착한데… 난 희동이랑 평생 친하게 지낼건데..
9392,7,저는 당연히 스테이크죠.
9393,5,"어머, 직접 담그시는 거에요?"
9394,6,"알게 뭐야, 부러지든지 말든지.."
9395,0,아 진짜 미치겠네. 진짜로 아니라니까요?
9396,6, 너 지금 [끼익 끼익] 소리 내잖아.
9397,0,"스카프 같은 거 세탁기에 돌리지 말라고, 내가 여러 번 말했잖아."
9398,7,콜!
9399,5,그 할머니가 유난히 잘 하시는 거예요!
9400,5,"진짜?...다행이다. 엄마, 신발 못사줘서 미안해."
9401,6,지금 말하고 있잖아..!!
9402,2,"당신이 그거 다 옮기고 하다가 몸살 나고 골병만 들지. 돈을 주고 누가 해주는 게, 나중에 더 돈 들것도 줄어드는 길이야."
9403,1,아줌마~ 저 참치 김밥 하나만 포장해주세요.
9404,5, 아 네 맞아요.
9405,1,"제가 정말 기자 준비하면서 힘들 때, 작가님 글 보면서       늘 위로 받았었거든요. 어떻게 보면, 저한테는 작가님이       스승님 같은 분이세요. 작가님께선 절 모르셨겠지만       저는 늘 작가님께 가르침을 받았거든요."
9406,7,"나 혹시 몰라서 두 장 구하긴 했는데, 너 못구했으면 팔고."
9407,6,"그렇잖아요. 최종오도 강다솔이랑 비슷한 상황인데,  선생님은 최종오는 엄청 갈구시잖아요."
9408,1,난 나물 전문가지.
9409,4,"무슨 말이긴. 말 그대로지.        엄마는, 여자가 좋아."
9410,2,논술? 벌써 그런걸 배워?
9411,7,언니가 의사라 다행이야.
9412,6,"변기에 휴지 넣지 말라는 간판, 좀 더 진하게 한 번 더 쓸까?"
9413,2, 왜요 할아버지.
9414,5,그래? 근데 어제는 왜 울었어.
9415,5,우와~ 엄마 진짜 예뻤다.  근데 지금은 왜 저렇게 됐어?
9416,6,지금 너가 얼마나 수사에 협조적이냐에 따라 너 형량이 결정되는거야.
9417,6,그니까 형이 왜 내가 잘 되기를 바래. 엄마 아빠도 아닌데.
9418,6,그래. 또 뭐 말할 거 있나?
9419,7, 다 됐다.
9420,3,아니.. 누가 못 들어온다고 했냐구요.. 진짜 도둑이 제발 저린다더니..
9421,0,그렇지. 근데 일반고 가도 똑같아. 거기서도 수능 공부해야지.
9422,4, 형 미안해. 한번만 봐줘...
9423,1,"거기, 병원 옆에 있는 장례식장에서."
9424,6,죄송하다는 말부터 해주셔야 하는 거 아닌가요.
9425,7,실수를…. 했지. 근데 너무 신경쓰지마~ 어?
9426,5,진짜로! 얼마나 세차게 머리를 흔드는지. 목이 통째로 날라갈까봐 걱정 될 정도였다니까.
9427,1,아빠들은 어쩔 수 없어. 딸이 아무리 커도 애기 같다니까. 그저 물가에 내놓은 간난애기 같어.
9428,1,뭐가 어때서?
9429,7,나도 진수가 세상에서 제일 착한 줄 알았어 얘. 걔 어렸을 때 얼마나 착했니.            이모 준다고 밖에서 민들레 꺾어오고.
9430,1,그렇긴 하지만.. 그래도 그 때 봤을 때 엄청 쪼끄맸단 말이야. 걔는.
9431,3, 정치 때문에 아주 문제다.
9432,0,너무하네.
9433,7,어휴. 관리를 열심히 했죠. 설겆이를 한 번도 안 해본 사람이 어디있나요?
9434,1,그러면 앞자리 숫자가 완성되지?
9435,1,금방 되겠지. 너 모의 시험 점수도 괜찮지 않아?
9436,1,그래도 다른 애들 아빠들은 아침에 다 회사 간다고 그랬단 말이야.
9437,6, 하아. 최종 점검을 안 한 내 잘못이지.
9438,6,"당연하지. 이거 그리느라, 죽을 뻔 했는데."
9439,0,뭐가 속상해? 할머니가 바른말 하면 들어야지
9440,5,아이고. 이제 말도 하겠네?
9441,3,야 너 나이가 몇인데. 스물 다섯 살 넘으면 노화 시작 된다고 했어. 줄어들면 줄어들었지 뭐 키가 크냐.
9442,6,응. 나 숙제 해.
9443,6,시끄러. 커피나 마셔.
9444,0,제가 찾는 거요?  이성이요...! 상식이요! 머리 속에 제대로 박혀있는 개념이요!
9445,5,응원봉??? 엄마 응원봉 들고 팬 사인회 가게?
9446,7,그래. 그럼 나중에 할아버지가 아이스크림이라도 사주마.
9447,2,다들 탕비실에 가서.. 지금 팀장님 밖에 안계셔서 여쭤본건데요..
9448,5,어. 왜 이렇게 이뻐졌어? 이번 앨범에서 더 미친 듯.
9449,6,"그 놈의 자식, 아직도 포기 안했대?"
9450,0,"이 집 아니면, 어디서 살 데도 없잖아? 삼촌, 할머니 집에서도 쫓겨난 거잖아. 아빠가 받아줬으면 고맙~게 생각하고 청소라도 좀 해야지."
9451,1,한 이 년? 길면 삼 년?
9452,6,어떻게 그러냐. 네 오빠가 선물로 사온 것을.
9453,4,너무 분홍색이야.
9454,1,내가 육 천원 너가 육 천원 내야 돼.
9455,2,옆집 아니고 옆방에서 들리는 소리였나..?
9456,6,아니.  너 전에도 이러지 않았냐.
9457,7,치킨은 튀김 아니야 건강식이야!
9458,1,그런데 파고는 수심에 비례한대.
9459,2,아저씨… 한번만 봐주세요.
9460,2,그러니까요. 괜히 병 키우지 마시고.. 대장내시경 한 번 해보세요.
9461,5,와… 그 아저씨들 진짜 안 되겠다… 어떻게 그럴 수 있지….
9462,4,뭉치 보고 싶다.
9463,6,그러니까.. 잘 할 수 있을거 같아서 한 번 물어본거지. 그거 하나 물어봤다고 엄청 난리네.. 이제 안 물어볼테니까 그만 하자. 그만 해.
9464,0,자식들 생각도 해야지 어떻게 그런 소릴해
9465,1,끝까지 살아야 한다!
9466,5,에? 어디가?
9467,7,그럼… 아빠가 자리 비켜줄까? 혼자 볼래?
9468,0,근데 왜 안 보여줘. 선생님 보여 줘야 채점하지.
9469,4,왜 선생님한테 말해 주기 싫어? 선생님은 하은이한테 무슨 일 있었는지 하은이 입으로 듣고 싶은데.
9470,6,"아빠, 지금 내 나이가 몇 살인데 그런 걸 물어봐? 지겨워 그만해 .."
9471,1,그래서 요즘에는 남자친구랑 어때?
9472,0,"그래, 그렇다. 그러면 안돼? 너 맨날 집으로 데리러 오라 그러고, 너 수업 끝날 때 맞춰서 밥 먹자고 하고, 과제도 같이 해달라고 하고. 그러면서 평소에 미안하다 고맙다 말은 한 마디도 안 하면서, 맨날 상처받는 농담만 하고."
9473,5,누나? 무슨 누나.
9474,7,아 알았어. 알았어. 냉면은 어때?
9475,6,"아주 효녀를 뒀어. 좋겠다, 니 엄마는?"
9476,3, 경종이가?
9477,1,음… 왜요?
9478,7,아…죄송합니다?
9479,6,이거 지금 재방송이잖아.  할머니 저번에 봤잖아요.
9480,7,어어 그리고 물도 안 줘도 돼. 걔는 공기 중에 있는 습기를 빨아먹거든. 그냥 내버려둬도 산대. 완전 편하지?
9481,0,너 아니면 누가 써!
9482,0, 그래서 밥 먹으러 가자고 그랬잖아. 그랬더니 니가 다 싫다며!
9483,0,네 속이 간질간질 한 것 같아서 자다가 토하듯이 기침을 해요.
9484,5,추석 때? 갑자기 왜 해외 여행을? 무슨 바람이 불어서?
9485,7,그치. 작년에 너 해인이랑 한 달인가? 짝꿍했었지?
9486,6,그래 좋겠네.   너 근데 사랑니 빼봤어?
9487,6,아 그러면 너무 많은데… 전 이런 거는 집에 넘치잖아.
9488,1,"티끌 모아 태산이라고, 좀 지나면 또 돈 모으는 재미를 느낄거야."
9489,6,어. 넌 그냥 아무것도 하지 말고 내 뒤에만 있어.
9490,6,그래? 지금 뭐 하는데?
9491,4,나는 겨우 십만원 받았는데…
9492,4,일기는 왜 써야 하는걸까.
9493,7,아 네 조금 들어가요. 그냥 생크림이 아니라 설탕 넣어가며 조금 부풀린 크림이거든요.
9494,0,나중에 용돈달라고 하지 말라고.
9495,6,사실 제가 다 봤거든요.
9496,0,야…! 니 아버지 몇 살이야! 왜 반말이야!
9497,6,저 그냥 안 먹고 엄마 올 때까지 기다릴래요.
9498,1,우리 팀꺼는 언제 수정한거지?
9499,0,"현우, 담임선생님이 오늘도 숙제를 안 해왔다고 하던데?"
9500,6, 야 나나나 힐힐. 오른쪽 2층 저격수 있어.
9501,6,아빤 돈 없어.
9502,6,"장마가 끝나서 오늘부터 푹푹 찐다는데,  시작부터 이 정도니 걱정 되네요. 걱정 돼."
9503,6,여보 작은 방 들어가 봤어?
9504,1,고모는 친구 만나러 갈건데?
9505,7,이제 2009년 식이니까... 10년 됐어요.
